uid,ID,Results_of_analysis,Bird_species_FR,CD_nom,Bird_species_LAT,Bird_family_latin,Code_INSEE_municipality,Obs_date,Zone_of_enhanced_surveillance_ZRP,Name_ZRP,Nb_birds_lab_pools,X_Municipality_centroid_Lambert93,Y_Municipality_centroid_Lambert93
1848,50_20221128_F,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,50403,22/08/2022,No,NA,1,367783,6906024
1849,14_20221128_C,negative,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,14755,20/08/2022,Yes,VALLEE_DE_LA_TOUQUES_ET_DE_LA_DIVE,1,491017,6925154
1850,50_20221128_G,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,50020,07/08/2022,No,NA,1,343916,6967979
1851,50_20221128_i,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,50623,20/08/2022,No,NA,1,351940,6959505
1852,29_20221129_A,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,29031,23/08/2022,Yes,DPM_Pte_DE_PENMARC_H_AU_MORBIHAN,1,208966,6765060
1853,29_20221129_B,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,29031,23/08/2022,Yes,DPM_Pte_DE_PENMARC_H_AU_MORBIHAN,1,208966,6765060
1854,80_20221129_B,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,80826,23/08/2022,Yes,LITTORAL_PICARD,2,592155,7004156
1855,29_20221129_D,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,29175,19/08/2022,No,NA,1,194300,6814961
1856,29_20221129_E,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,29030,18/08/2022,Yes,DPM_COTES_D_ARMOR_A_Pte_St_MATHIEU,1,176516,6863963
1857,29_20221129_F,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,29228,19/08/2022,No,NA,1,134076,6797185
1858,29_20221129_G,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,29168,18/08/2022,No,NA,1,129012,6798411
1859,29_20221129_J,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,29143,17/08/2022,No,NA,1,147671,6795940
1860,29_20221129_K,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,29284,22/08/2022,Yes,DPM_Pte_DE_PENMARC_H_AU_MORBIHAN,1,157760,6769477
1861,29_20221129_L,negative,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,29273,18/08/2022,Yes,DPM_COTES_D_ARMOR_A_Pte_St_MATHIEU,1,183262,6867415
1862,29_20221129_N,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,29177,20/08/2022,No,NA,1,129885,6842233
1863,29_20221129_O,negative,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,29177,20/08/2022,No,NA,1,129885,6842233
1864,29_20221129_P,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,29077,18/08/2022,Yes,DPM_COTES_D_ARMOR_A_Pte_St_MATHIEU,1,155198,6860927
1865,44_20221130_E,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,44006,30/08/2022,Yes,DPM_DE_MESQUER_AU_CROISIC_ET_BAIE_DE_VILAINE,1,291205,6719289
1866,85_20221130_A,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,85163,28/08/2022,Yes,BAIE_DE_BOURGNEUF_ET_NOIRMOUTIER,1,300503,6669787
1867,44_20221130_i,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,44126,29/08/2022,Yes,BAIE_DE_BOURGNEUF_ET_NOIRMOUTIER,1,307341,6684609
1868,44_20221130_J,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,44211,23/08/2022,Yes,DPM_DE_MESQUER_AU_CROISIC_ET_BAIE_DE_VILAINE,1,285931,6708326
1355,49_20211125_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,49307,12/09/2021,No,NA,2,449476,6708120
1356,69_20211125_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,69275,22/09/2021,Yes,FLEUVE_ET_VALLEE_DU_RHONE,1,852396,6520096
1357,80_20211125_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,80826,15/09/2021,Yes,LITTORAL_PICARD,1,592155,7004156
756,67_20210516_E,negative,Cigogne_blanche,2519,Ardea_ciconia,Ciconiidae,67016,16/04/2021,No,NA,1,1031275,6838117
1295,95_20201213_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,95150,07/12/2020,No,NA,1,604987,6891733
1296,57_20201221_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,57701,05/12/2020,Yes,VALLEE_DE_LA_MOSELLE,1,924756,6892387
1297,57_20201221_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,57160,06/12/2020,No,NA,1,967741,6906195
612,62_20211123_B1,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,62246,11/08/2021,No,NA,1,636745,7045276
613,62_20220829_C2,HP,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,62645,23/05/2022,Yes,LITTORAL_DU_PAS_DE_CALAIS,1,632558,7099012
614,33_20160905_C,negative,Canard_pilet,1973,Anas_acuta,Anatidae,33540,05/09/2016,Yes,LA_GIRONDE,1,379138,6480200
615,33_20180124_C,negative,Canard_pilet,1973,Anas_acuta,Anatidae,33208,08/12/2017,Yes,LA_GIRONDE,1,390300,6487874
616,72_20170403_B,negative,Canard_pilet,1973,Anas_acuta,Anatidae,72046,17/02/2017,No,NA,1,513901,6768482
617,44_20201116_B,negative,Canard_pilet,1973,Anas_acuta,Anatidae,44176,29/09/2020,Yes,LA_BRIERE,1,309307,6707256
618,50_20221214_A,negative,Canard_pilet,1973,Anas_acuta,Anatidae,50159,04/09/2022,No,NA,1,391502,6888906
595,85_20230109_F,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,85042,13/09/2022,Yes,MARAIS_POITEVIN_OUEST,1,391883,6596016
596,85_20230109_H,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,85299,19/09/2022,Yes,MARAIS_POITEVIN_OUEST,3,401438,6596445
597,14_20230110_D,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,14409,22/06/2022,No,NA,1,466801,6912461
598,50_20230110_K,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,50076,23/09/2022,No,NA,1,367655,6875286
599,44_20230110_H,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,44176,13/09/2022,Yes,LA_BRIERE,1,309307,6707256
600,44_20230110_I,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,44123,14/09/2022,Yes,VALLEE_DE_VILAINE,1,341289,6743210
619,80_20230112_A,negative,Canard_pilet,1973,Anas_acuta,Anatidae,80713,17/09/2022,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,598072,7021551
620,40_20220314_A1,negative,Canard_pilet,1973,Anas_acuta,Anatidae,40137,10/01/2022,Yes,RA_DU_NE_ET_SE_DES_LANDES,1,436405,6323541
621,02_20170515_A,negative,Canard_siffleur,1950,Anas_penelope,Anatidae,2306,25/01/2017,No,NA,1,740074,6959613
622,35_20170126_A,negative,Canard_siffleur,1950,Anas_penelope,Anatidae,35288,26/01/2017,Yes,BAIE_DU_MONT_ST_MICHEL_ET_ZH_DE_PLEINE_FOUGERES,1,333275,6849300
623,50_20161216_A,HP,Canard_siffleur,1950,Anas_penelope,Anatidae,50509,16/12/2016,Yes,ISTHME_DU_COTENTIN,2,394580,6930392
624,59_20170102_A,negative,Canard_siffleur,1950,Anas_penelope,Anatidae,59445,02/01/2017,No,NA,1,780725,6993951
625,59_20210204_D,negative,Canard_siffleur,1950,Anas_penelope,Anatidae,59615,25/01/2021,No,NA,3,673760,7066726
626,06_20220121_A,negative,Canard_siffleur,1950,Anas_penelope,Anatidae,6030,23/11/2021,No,NA,1,1024082,6283374
627,52_20220505_B,negative,Canard_siffleur,1950,Anas_penelope,Anatidae,52182,25/03/2022,Yes,CHAMPAGNE_HUMIDE_DONT_LAC_DU_DER,1,835110,6832107
628,80_20221214_B,negative,Canard_siffleur,1950,Anas_penelope,Anatidae,80713,08/09/2022,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,598072,7021551
629,62_20161117_A1,HP,Canard_siffleur,1950,Anas_penelope,Anatidae,62548,17/11/2016,Yes,LITTORAL_DU_PAS_DE_CALAIS,2,626560,7095938
630,56_20201205_A1,negative,Canard_siffleur,1950,Anas_penelope,Anatidae,56069,25/09/2020,No,NA,2,215192,6746368
631,59_20220608_A2,HP,Canard_siffleur,1950,Anas_penelope,Anatidae,59273,26/02/2022,Yes,LITTORAL_DU_PAS_DE_CALAIS,2,640352,7099704
632,76_20210516_A,negative,Canard_souchet,1970,Anas_clypeata,Anatidae,76657,09/04/2021,Yes,ESTUAIRE_ET_VALLEE_DE_SEINE,1,507687,6932185
602,53_20230112_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,53097,29/09/2022,Yes,COAVRONS,1,447523,6788787
603,80_20230112_D,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,80649,21/09/2022,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,601562,7026570
604,80_20230112_E,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,80649,21/09/2022,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,601562,7026570
605,80_20230112_F,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,80713,21/09/2022,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,598072,7021551
606,01_20230112_C,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,1443,19/09/2022,Yes,LA_DOMBES,2,858594,6545037
607,38_20230112_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,38130,19/09/2022,No,NA,2,876722,6479159
1358,80_20211125_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,80333,18/09/2021,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,598812,7028729
1359,68_20211125_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,68011,31/08/2021,Yes,PLAINE_DU_RHIN,1,1011359,6749252
1360,07_20211125_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,7152,15/09/2021,Yes,FLEUVE_ET_VALLEE_DU_RHONE,1,843301,6438530
1361,35_20220111_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,35240,26/09/2021,No,NA,1,344303,6788196
1362,56_20220111_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,56075,24/09/2021,No,NA,2,317726,6769207
1363,08_20220112_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,8500,07/10/2021,No,NA,1,814304,6944368
1364,80_20220112_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,80021,07/10/2021,No,NA,1,647763,6978750
1365,01_20220113_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,1045,20/10/2021,Yes,LA_DOMBES,1,857501,6541393
1366,57_20220113_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,57382,07/10/2021,Yes,ETANGS_DE_MOSELLE_DONT_LINDRE,1,990818,6858917
1367,80_20221128_A,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,80228,29/08/2022,Yes,LITTORAL_PICARD,1,601295,7017846
1368,62_20221128_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,62051,27/08/2022,No,NA,1,684253,7045558
1369,80_20221129_A,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,80713,25/08/2022,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,598072,7021551
1370,17_20220113_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,17140,11/10/2021,Yes,MOEZE_MARENNES_SEUDRE_ILE_D_OLERON,1,369984,6543451
1371,34_20220117_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,34003,26/10/2021,Yes,ETANGS_DE_THAU_ET_DE_BAGNAS,1,739138,6246668
1372,54_20220117_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,54426,15/11/2021,No,NA,1,918274,6842170
1373,55_20220117_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,55267,15/11/2021,Yes,LA_WOEVRE,1,904674,6885046
1374,44_20220117_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,44047,22/11/2021,Yes,ESTUAIRE_DE_LA_LOIRE,1,341236,6691145
1375,55_20220118_A,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,55431,08/11/2021,Yes,LA_WOEVRE,11,902047,6868669
1376,41_20220119_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,41175,29/10/2021,No,NA,1,561828,6754023
1377,74_20220119_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,74242,22/11/2021,Yes,LAC_D_ANNECY,1,944444,6530367
1378,76_20220120_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,76658,16/11/2021,Yes,ESTUAIRE_ET_VALLEE_DE_SEINE,1,508729,6937687
1379,76_20220120_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,76305,22/11/2021,Yes,ESTUAIRE_ET_VALLEE_DE_SEINE,1,498710,6936129
1380,89_20220120_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,89407,09/11/2021,No,NA,1,781310,6749938
1381,70_20220120_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,70224,22/11/2021,No,NA,1,921471,6699026
1382,54_20220120_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,54196,02/12/2021,No,NA,1,935640,6834017
1383,41_20220120_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,41158,28/11/2021,No,NA,1,552320,6745214
1384,89_20220120_C,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,89198,15/11/2021,Yes,FLEUVE_ET_VALLEE_DE_L_YONNE,1,742578,6752299
1385,73_20220121_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,73070,10/11/2021,Yes,FLEUVE_ET_VALLEE_DU_RHONE,1,907851,6507192
1386,55_20220121_C,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,55267,18/11/2021,Yes,LA_WOEVRE,1,904674,6885046
1387,54_20220121_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,54373,29/11/2021,No,NA,1,962399,6835049
1388,69_20220121_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,69282,18/11/2021,Yes,FLEUVE_ET_VALLEE_DU_RHONE,1,855797,6522267
1389,01_20220121_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,1338,02/12/2021,No,NA,1,901033,6512286
1390,71_20220121_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,71318,06/12/2021,Yes,FLEUVE_ET_VALLEE_DE_LA_SAONE_ET_SEILLE,1,866090,6607439
1391,55_20220121_H,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,55060,03/12/2021,No,NA,1,887347,6890859
1392,01_20220124_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,1272,12/12/2021,Yes,LA_DOMBES,2,855141,6563168
1393,55_20220124_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,55267,09/11/2021,Yes,LA_WOEVRE,1,904674,6885046
1394,68_20220124_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,68224,22/11/2021,No,NA,1,1023568,6746809
1395,55_20220125_B,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,55316,19/11/2021,Yes,LA_WOEVRE,1,884404,6919548
1396,55_20220125_C,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,55316,19/11/2021,Yes,LA_WOEVRE,1,884404,6919548
1397,55_20220125_F,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,55093,18/11/2021,Yes,LA_WOEVRE,3,896293,6870680
1398,55_20220125_I,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,55258,27/11/2021,Yes,LA_WOEVRE,1,898610,6856737
1399,57_20220126_A,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,57193,07/12/2021,Yes,VALLEE_DE_LA_MOSELLE,1,934131,6907955
1400,51_20220127_D,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,51108,05/12/2021,No,NA,1,801462,6875324
1401,51_20220127_E,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,51277,15/12/2021,Yes,CHAMPAGNE_HUMIDE_DONT_LAC_DU_DER,2,829810,6835166
1402,01_20220127_H,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,1443,23/12/2021,Yes,LA_DOMBES,1,858594,6545037
1403,01_20220127_I,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,1235,23/12/2021,Yes,LA_DOMBES,1,860668,6552955
1404,74_20220127_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,74272,15/12/2021,Yes,LAC_D_ANNECY,2,934088,6543831
1405,55_20220127_B,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,55386,21/12/2021,Yes,LA_WOEVRE,3,901792,6874510
1406,47_20220127_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,47052,20/12/2021,No,NA,1,467040,6361611
1407,51_20220127_F,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,51262,15/11/2021,Yes,ETANGS_D_ARGONNE_Nord_et_Sud,1,817518,6845734
1408,01_20220127_J,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,1434,27/12/2021,Yes,LA_DOMBES,1,863715,6544336
1409,01_20220128_A,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,1383,27/12/2021,Yes,LA_DOMBES,3,863944,6557643
1410,01_20220128_B,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,1052,27/12/2021,Yes,LA_DOMBES,1,854366,6549002
1411,42_20220315_A,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,42151,17/01/2022,Yes,PLAINE_DU_FOREZ,1,787127,6509285
1412,41_20220315_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,41158,16/01/2022,No,NA,1,552320,6745214
1413,58_20220315_A,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,58095,13/01/2022,Yes,FLEUVE_LOIRE_EN_BOURGOGNE,1,735432,6634947
1414,02_20220315_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,2691,30/11/2021,No,NA,1,720072,6972482
1415,02_20220315_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,2691,12/01/2022,No,NA,1,720072,6972482
1416,73_20220315_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,73042,15/01/2022,Yes,LAC_DU_BOURGET,1,918828,6517264
1417,42_20220315_B,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,42269,25/01/2022,Yes,PLAINE_DU_FOREZ,5,784343,6509288
1418,54_20220321_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,54196,05/01/2022,No,NA,1,935640,6834017
1419,30_20220321_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,30133,11/01/2022,Yes,CAMARGUE,1,795570,6266866
1420,54_20220321_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,54202,12/01/2022,No,NA,1,919925,6849637
1421,74_20220321_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,74103,24/01/2022,No,NA,1,984179,6540425
1422,71_20220322_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,71230,15/01/2022,No,NA,1,780254,6611227
1423,55_20220322_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,55386,26/01/2022,Yes,LA_WOEVRE,1,901792,6874510
1424,01_20220324_B,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,1235,07/01/2022,Yes,LA_DOMBES,4,860668,6552955
1425,55_20220324_A,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,55245,10/01/2022,Yes,LA_WOEVRE,1,897407,6874382
1426,59_20220412_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,59009,17/01/2022,No,NA,1,710790,7060418
1428,37_20220412_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,37231,01/02/2022,No,NA,1,509359,6723320
1429,80_20220412_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,80021,26/01/2022,No,NA,1,647763,6978750
1430,40_20220412_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,40257,28/01/2022,No,NA,1,361343,6362098
1431,03_20220412_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,3204,04/02/2022,No,NA,1,728888,6575742
1432,01_20220412_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,1454,02/02/2022,Yes,FLEUVE_ET_VALLEE_DU_RHONE,1,910815,6518222
1433,01_20220413_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,1045,08/02/2022,Yes,LA_DOMBES,1,857501,6541393
1434,59_20220413_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,59009,07/02/2022,No,NA,1,710790,7060418
1435,58_20220413_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,58313,03/02/2022,No,NA,1,742912,6677324
1436,01_20220413_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,1034,09/02/2022,Yes,FLEUVE_ET_VALLEE_DU_RHONE,1,908630,6519944
1437,55_20220503_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,55504,06/04/2022,No,NA,1,862993,6847620
1438,57_20220503_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,57452,13/04/2022,Yes,VALLEE_DE_LA_MOSELLE,1,932845,6900581
1439,55_20220503_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,55386,13/04/2022,Yes,LA_WOEVRE,1,901792,6874510
1440,80_20220503_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,80021,14/02/2022,No,NA,1,647763,6978750
1441,02_20220503_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,2691,06/02/2022,No,NA,1,720072,6972482
1442,10_20220503_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,10298,09/02/2022,No,NA,2,744084,6823400
1443,34_20220503_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,34209,18/02/2022,Yes,ETANGS_DE_THAU_ET_DE_BAGNAS,1,728293,6245368
1444,02_20220503_D,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,2478,27/02/2022,No,NA,1,736285,6935636
1445,92_20220503_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,92012,30/01/2022,No,NA,1,644033,6860187
1446,52_20220504_A,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,52182,10/03/2022,Yes,CHAMPAGNE_HUMIDE_DONT_LAC_DU_DER,3,835110,6832107
1447,35_20220504_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,35133,09/03/2022,No,NA,1,325875,6792641
1448,57_20220504_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,57452,14/03/2022,Yes,VALLEE_DE_LA_MOSELLE,2,932845,6900581
1449,52_20220504_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,52182,02/03/2022,Yes,CHAMPAGNE_HUMIDE_DONT_LAC_DU_DER,1,835110,6832107
1450,52_20220505_A,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,52182,25/03/2022,Yes,CHAMPAGNE_HUMIDE_DONT_LAC_DU_DER,1,835110,6832107
1451,39_20220505_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,39462,18/03/2022,Yes,FLEUVE_ET_VALLEE_DE_LA_SAONE_ET_SEILLE,1,893461,6672530
1452,28_20220505_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,28337,20/03/2022,Yes,VALLEE_DE_L_EURE,1,578570,6813880
1453,80_20220505_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,80021,25/03/2022,No,NA,1,647763,6978750
1454,80_20220505_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,80021,25/03/2022,No,NA,1,647763,6978750
1455,68_20220516_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,68224,28/01/2022,No,NA,1,1023568,6746809
1456,01_20220516_B,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,1052,30/01/2022,Yes,LA_DOMBES,1,854366,6549002
1457,54_20220516_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,54431,31/01/2022,No,NA,1,923795,6873938
1458,54_20220516_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,54528,01/02/2022,No,NA,1,913862,6848778
1459,55_20220516_D,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,55245,09/02/2022,Yes,LA_WOEVRE,1,897407,6874382
1460,01_20220517_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,1454,16/02/2022,Yes,FLEUVE_ET_VALLEE_DU_RHONE,2,910815,6518222
1461,54_20220517_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,54505,23/02/2022,No,NA,1,922343,6840810
1462,03_20220517_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,3262,01/03/2022,No,NA,2,669872,6588055
1463,74_20220517_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,74010,25/02/2022,Yes,LAC_D_ANNECY,1,943009,6537549
1464,69_20220517_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,69264,26/02/2022,Yes,FLEUVE_ET_VALLEE_DE_LA_SAONE_ET_SEILLE,1,833894,6544431
1465,54_20220517_E,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,54449,28/03/2022,No,NA,1,955895,6835471
1466,55_20220517_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,55431,30/03/2022,Yes,LA_WOEVRE,2,902047,6868669
1467,67_20220517_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,67281,01/04/2022,Yes,COURS_DU_RHIN,1,1038924,6793481
724,08_20220112_A,negative,Effraie_des_clochers,3484,Strix_alba,Tytonidae,8045,06/10/2021,No,NA,3,827097,6925680
725,35_20220120_B,negative,Effraie_des_clochers,3484,Strix_alba,Tytonidae,35211,28/11/2021,No,NA,1,314741,6783488
726,88_20220121_A,negative,Effraie_des_clochers,3484,Strix_alba,Tytonidae,88450,16/11/2021,No,NA,1,909090,6767412
727,54_20220121_D,negative,Effraie_des_clochers,3484,Strix_alba,Tytonidae,54152,07/12/2021,No,NA,2,950208,6834994
728,91_20220414_A,negative,Effraie_des_clochers,3484,Strix_alba,Tytonidae,91132,28/01/2022,No,NA,1,642410,6824555
729,02_20220503_A,negative,Effraie_des_clochers,3484,Strix_alba,Tytonidae,2361,07/02/2022,No,NA,1,744548,6978139
730,18_20220503_B,negative,Effraie_des_clochers,3484,Strix_alba,Tytonidae,18219,23/02/2022,Yes,LA_SOLOGNE,1,636460,6683439
731,56_20220613_C,negative,Effraie_des_clochers,3484,Strix_alba,Tytonidae,56177,28/03/2022,No,NA,1,249890,6760295
732,92_20220614_A,negative,Effraie_des_clochers,3484,Strix_alba,Tytonidae,92077,21/03/2022,No,NA,1,639774,6858377
633,33_20160905_B,negative,Canard_souchet,1970,Anas_clypeata,Anatidae,33540,05/09/2016,Yes,LA_GIRONDE,1,379138,6480200
634,40_20160909_C,negative,Canard_souchet,1970,Anas_clypeata,Anatidae,40213,09/09/2016,Yes,ETANGS_ET_MARAIS_DU_LITTORAL_SUD_LANDAIS,1,347107,6288452
635,40_20160909_D,negative,Canard_souchet,1970,Anas_clypeata,Anatidae,40213,09/09/2016,Yes,ETANGS_ET_MARAIS_DU_LITTORAL_SUD_LANDAIS,1,347107,6288452
